Id,LotArea,Neighborhood,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MoSold,YrSold,SaleCondition,SalePrice,SaleType
1291,14112,NAmes,SLvl,5,7,1964,1964,TA,TA,Av,GLQ,1014,Unf,0,138,1152,1152,0,1152,1,0,1,0,3,TA,6,Attchd,1964.0,RFn,2,484,TA,TA,227,0,0,0,0,0,NA,NA,4,2010,Normal,180500,WD
1292,1680,BrDale,2Story,5,7,1972,1972,TA,TA,No,ALQ,231,Unf,0,399,630,630,672,1302,0,0,2,1,3,TA,6,Detchd,1972.0,Unf,1,264,TA,TA,185,0,0,0,0,0,NA,NA,2,2009,Normal,119500,WD
1293,6600,OldTown,2Story,5,4,1892,1965,TA,TA,No,Unf,0,Unf,0,994,994,1378,994,2372,0,0,2,0,4,TA,11,Attchd,1985.0,RFn,1,432,TA,TA,0,287,0,0,0,0,NA,NA,12,2009,Normal,107500,WD
1294,10140,NWAmes,2Story,7,5,1976,1976,Gd,TA,No,GLQ,194,Unf,0,638,832,832,832,1664,0,0,2,1,4,TA,8,Attchd,1976.0,RFn,2,528,TA,TA,0,28,0,0,259,0,NA,GdWo,3,2006,Normal,162900,WD
1295,8172,Edwards,1Story,5,7,1955,1990,TA,TA,No,Rec,167,Unf,0,697,864,864,0,864,1,0,1,0,2,TA,5,Detchd,1957.0,Unf,2,572,TA,TA,0,0,0,0,0,0,NA,NA,4,2006,Normal,115000,WD
1296,8400,NAmes,1Story,5,5,1968,1968,TA,TA,Av,BLQ,1016,Unf,0,36,1052,1052,0,1052,1,0,1,1,3,TA,5,Attchd,1968.0,RFn,1,288,TA,TA,356,0,0,0,0,0,NA,GdWo,11,2006,Normal,138500,WD
1297,8700,NAmes,1Story,5,6,1963,1963,TA,TA,Mn,ALQ,776,Unf,0,344,1120,1128,0,1128,1,0,2,0,3,TA,6,Attchd,1963.0,RFn,2,525,TA,TA,192,20,123,0,0,0,NA,MnPrv,12,2008,Normal,155000,WD
1298,3675,Edwards,SFoyer,6,5,2005,2006,Gd,TA,Gd,GLQ,547,Unf,0,0,547,1072,0,1072,1,0,2,0,2,TA,5,Basment,2005.0,Fin,2,525,TA,TA,0,44,0,0,0,0,NA,NA,6,2006,Partial,140000,New
1299,63887,Edwards,2Story,10,5,2008,2008,Ex,TA,Gd,GLQ,5644,Unf,0,466,6110,4692,950,5642,2,0,2,1,3,Ex,12,Attchd,2008.0,Fin,2,1418,TA,TA,214,292,0,0,0,480,Gd,NA,1,2008,Partial,160000,New
1300,7500,NAmes,1Story,5,7,1959,1994,TA,TA,No,LwQ,340,Rec,906,0,1246,1246,0,1246,1,0,1,1,3,Gd,6,Attchd,1959.0,RFn,1,305,TA,TA,218,0,0,0,0,0,NA,GdPrv,5,2010,Normal,154000,WD
1301,10762,Gilbert,2Story,7,5,1999,1999,Gd,TA,No,GLQ,694,Unf,0,284,978,1005,978,1983,0,0,2,1,3,Gd,9,Attchd,1999.0,Fin,2,490,TA,TA,0,0,0,0,0,0,NA,NA,5,2009,Normal,225000,WD
1302,7500,Crawfor,2Story,6,7,1942,1950,TA,TA,No,BLQ,547,Unf,0,224,771,753,741,1494,0,0,1,0,3,Gd,7,Attchd,1942.0,Unf,1,213,TA,TA,0,0,0,0,224,0,NA,NA,11,2009,Normal,177500,WD
1303,10120,NoRidge,2Story,8,5,1994,1994,Gd,TA,No,GLQ,740,Unf,0,425,1165,1203,1323,2526,1,0,2,1,4,Gd,8,Attchd,1994.0,RFn,3,844,TA,TA,309,78,0,0,0,0,NA,NA,12,2006,Normal,290000,WD
1304,8688,Somerst,1Story,7,5,2005,2005,Gd,TA,Av,Unf,0,Unf,0,1616,1616,1616,0,1616,0,0,2,0,3,Gd,7,Attchd,2005.0,RFn,3,834,TA,TA,208,59,0,0,0,0,NA,NA,4,2006,Normal,232000,WD
1305,3363,Edwards,2Story,7,5,2004,2004,Gd,TA,No,Unf,0,Unf,0,976,976,976,732,1708,0,0,2,0,3,Gd,7,Detchd,2004.0,Unf,2,380,TA,TA,0,40,0,0,0,0,NA,NA,4,2006,Normal,130000,WD
1306,13173,NridgHt,1Story,9,5,2006,2007,Ex,TA,No,GLQ,1572,Unf,0,80,1652,1652,0,1652,1,0,2,0,2,Ex,6,Attchd,2006.0,Fin,2,840,TA,TA,404,102,0,0,0,0,NA,NA,11,2009,Normal,325000,WD
1307,6955,NridgHt,1Story,7,5,2005,2006,Gd,TA,No,Unf,0,Unf,0,1368,1368,1368,0,1368,0,0,2,0,2,Gd,6,Attchd,2005.0,RFn,2,474,TA,TA,132,35,0,0,0,0,NA,NA,9,2006,Partial,202500,New
1308,8072,CollgCr,1Story,5,5,1994,1995,Gd,Gd,No,ALQ,746,Unf,0,244,990,990,0,990,1,0,1,0,3,TA,5,Detchd,2000.0,Unf,2,480,TA,TA,0,64,0,0,0,0,NA,NA,5,2009,Normal,138000,WD
1309,12000,OldTown,1Story,5,7,1948,2005,TA,TA,No,GLQ,144,ALQ,608,172,924,1122,0,1122,1,0,1,0,2,Gd,6,Attchd,1948.0,Unf,2,528,TA,TA,0,36,0,0,0,0,NA,GdWo,5,2008,Normal,147000,WD
1310,7153,SawyerW,1Story,6,5,1991,1991,Gd,TA,No,GLQ,1200,Unf,0,78,1278,1294,0,1294,1,0,2,0,3,Gd,6,Attchd,1991.0,RFn,2,496,TA,TA,112,51,0,0,0,0,NA,GdWo,6,2008,Normal,179200,WD
1311,17500,Crawfor,1Story,7,8,1959,2002,Gd,TA,Av,GLQ,1406,Unf,0,496,1902,1902,0,1902,1,0,2,0,3,Ex,7,Attchd,1959.0,Fin,2,567,TA,TA,0,207,162,0,0,0,NA,NA,5,2010,Normal,335000,WD
1312,8814,CollgCr,1Story,7,5,2005,2007,Gd,TA,No,GLQ,925,Unf,0,349,1274,1274,0,1274,1,0,2,0,3,Gd,6,Attchd,2005.0,RFn,2,508,TA,TA,264,98,0,0,0,0,NA,NA,1,2007,Partial,203000,New
1313,9572,NoRidge,2Story,8,5,1990,1990,Ex,TA,No,GLQ,482,Unf,0,971,1453,1453,1357,2810,0,0,2,1,4,Gd,9,Attchd,1990.0,RFn,2,750,Gd,Gd,500,0,0,0,0,0,NA,NA,6,2007,Normal,302000,WD
1314,14774,NoRidge,2Story,9,5,1999,1999,Gd,TA,No,Unf,0,Unf,0,1393,1393,1422,1177,2599,0,0,2,1,4,Gd,10,BuiltIn,1999.0,Fin,3,779,TA,TA,668,30,0,0,0,0,NA,NA,5,2010,Normal,333168,WD
1315,8190,Edwards,1Story,4,6,1954,1954,TA,TA,No,Rec,732,Unf,0,216,948,948,0,948,1,0,1,0,3,TA,5,Detchd,1956.0,Unf,1,280,TA,TA,0,36,0,0,0,0,NA,NA,10,2007,Normal,119000,WD
1316,11075,NAmes,2Story,6,5,1969,1969,Fa,TA,Mn,ALQ,500,LwQ,276,176,952,1092,1020,2112,0,0,2,1,4,TA,9,Attchd,1969.0,Unf,2,576,TA,TA,280,0,0,0,0,0,NA,NA,6,2008,Normal,206900,WD
1317,10226,CollgCr,1Story,8,5,2008,2008,Ex,TA,Gd,Unf,0,Unf,0,1622,1622,1630,0,1630,1,0,2,0,3,Ex,8,Attchd,2008.0,RFn,3,860,TA,TA,172,42,0,0,0,0,NA,NA,1,2009,Normal,295493,WD
1318,4230,Somerst,1Story,7,5,2006,2007,Ex,Gd,No,Unf,0,Unf,0,1352,1352,1352,0,1352,0,0,2,0,2,Gd,5,Attchd,2006.0,RFn,2,466,TA,TA,0,241,0,0,0,0,NA,NA,4,2007,Partial,208900,New
1319,14781,CollgCr,1Story,8,5,2001,2002,Gd,TA,Gd,Unf,0,Unf,0,1753,1753,1787,0,1787,0,0,2,0,3,Gd,7,Attchd,2001.0,RFn,3,748,TA,TA,198,150,0,0,0,0,NA,NA,8,2006,Normal,275000,WD
1320,10215,Edwards,1Story,4,5,1954,1954,TA,TA,No,ALQ,492,Unf,0,372,864,948,0,948,0,0,1,0,3,TA,5,Attchd,1954.0,Unf,1,248,TA,TA,0,0,0,0,0,0,NA,NA,2,2007,Normal,111000,WD
1321,8400,NAmes,1Story,6,3,1957,1957,TA,TA,No,ALQ,189,Rec,661,628,1478,1478,0,1478,1,0,1,1,3,TA,6,Attchd,1957.0,RFn,2,442,TA,TA,114,0,0,0,216,0,NA,NA,6,2009,Normal,156500,WD
1322,6627,BrkSide,1Story,3,6,1949,1950,NA,NA,NA,NA,0,NA,0,0,0,720,0,720,0,0,1,0,2,TA,4,Detchd,1955.0,Unf,1,287,TA,Fa,0,0,0,0,0,0,NA,NA,7,2008,Normal,72500,WD
1323,10186,NoRidge,2Story,7,5,1992,1992,Gd,TA,No,GLQ,674,Unf,0,76,750,1061,862,1923,1,0,2,1,3,Gd,8,Attchd,1992.0,RFn,2,564,TA,TA,240,39,0,0,0,0,NA,NA,6,2010,Normal,190000,WD
1324,5330,BrkSide,1Story,4,7,1940,1950,TA,TA,No,LwQ,280,Unf,0,140,420,708,0,708,0,0,1,0,2,Fa,5,NA,NA,NA,0,0,NA,NA,164,0,0,0,0,0,NA,NA,12,2009,Normal,82500,WD
1325,9986,Somerst,1Story,8,5,2006,2007,Ex,TA,Av,Unf,0,Unf,0,1795,1795,1795,0,1795,0,0,2,0,2,Gd,7,Attchd,2007.0,RFn,3,895,TA,TA,0,49,0,0,0,0,NA,NA,2,2007,Partial,147000,New
1326,3636,IDOTRR,1Story,4,4,1922,1950,TA,Fa,No,Unf,0,Unf,0,796,796,796,0,796,0,0,1,0,2,TA,5,NA,NA,NA,0,0,NA,NA,0,0,100,0,0,0,NA,MnPrv,1,2008,Normal,55000,WD
1327,4270,Edwards,1Story,3,6,1931,2006,TA,TA,No,Rec,544,Unf,0,0,544,774,0,774,0,0,1,0,3,Gd,6,NA,NA,NA,0,0,NA,NA,0,0,286,0,0,0,NA,NA,5,2007,Normal,79000,WD
1328,6600,Mitchel,1Story,5,9,1982,2008,TA,TA,No,ALQ,641,Unf,0,175,816,816,0,816,0,1,1,0,3,Gd,5,Attchd,1982.0,Unf,1,264,TA,TA,0,0,0,0,0,0,NA,MnPrv,10,2008,Normal,130500,WD
1329,10440,OldTown,1.5Fin,6,7,1920,1950,Gd,TA,No,LwQ,493,Unf,0,1017,1510,1584,1208,2792,0,0,2,0,5,TA,8,Detchd,1920.0,Unf,2,520,Fa,TA,0,547,0,0,480,0,NA,MnPrv,6,2008,Normal,256000,WD
1330,9084,Gilbert,2Story,7,5,1998,1998,Gd,TA,No,Unf,0,Unf,0,935,935,955,677,1632,0,0,2,1,3,TA,8,Attchd,1998.0,Fin,2,462,TA,TA,0,28,0,0,0,0,NA,NA,6,2006,Normal,176500,WD
1331,10000,Somerst,1Story,8,5,2006,2006,Gd,Gd,Av,Unf,0,Unf,0,1588,1588,1588,0,1588,0,0,2,0,3,Gd,7,Attchd,2006.0,RFn,3,825,TA,TA,144,45,0,0,0,0,NA,NA,12,2007,Normal,227000,WD
1332,10780,CollgCr,SLvl,5,5,1976,1976,TA,TA,Av,ALQ,483,Unf,0,428,911,954,0,954,0,0,1,0,3,TA,6,Detchd,1976.0,Unf,2,576,TA,TA,0,0,0,0,0,0,NA,NA,7,2006,Normal,132500,WD
1333,8877,Edwards,1Story,4,6,1938,1958,TA,TA,Mn,ALQ,690,Unf,0,126,816,816,0,816,1,0,1,0,2,TA,3,Detchd,1958.0,Unf,1,288,Fa,Fa,0,0,0,0,0,0,NA,NA,5,2009,Normal,100000,WD
1334,7200,IDOTRR,1.5Fin,5,6,1938,1995,TA,TA,No,Unf,0,Unf,0,803,803,803,557,1360,0,0,1,1,2,Gd,6,Detchd,1951.0,Unf,1,297,TA,TA,0,65,190,0,0,0,NA,MnPrv,7,2006,Normal,125500,WD
1335,2368,BrDale,2Story,5,6,1970,1970,TA,TA,No,LwQ,765,Unf,0,0,765,765,600,1365,0,0,1,1,3,TA,7,Attchd,1970.0,Unf,2,440,TA,TA,0,36,0,0,0,0,NA,NA,5,2009,Normal,125000,WD
1336,9650,NWAmes,1Story,6,5,1977,1977,Gd,TA,No,ALQ,686,Unf,0,664,1350,1334,0,1334,0,1,2,0,2,TA,6,Attchd,1977.0,RFn,2,630,TA,TA,0,16,0,0,0,0,NA,NA,4,2009,Normal,167900,WD
1337,9246,NWAmes,1Story,5,5,1973,1973,TA,TA,No,Unf,0,Unf,0,1656,1656,1656,0,1656,0,0,2,0,4,TA,8,Detchd,1973.0,Unf,2,506,TA,TA,0,211,0,0,0,0,NA,NA,11,2008,Normal,135000,WD
1338,4118,OldTown,1Story,4,4,1941,1950,TA,TA,No,Unf,0,Unf,0,693,693,693,0,693,0,0,1,0,2,Fa,4,NA,NA,NA,0,0,NA,NA,0,20,0,0,0,0,NA,NA,3,2006,Normal,52500,WD
1339,13450,CollgCr,2Story,7,5,2002,2002,Gd,TA,No,GLQ,700,Unf,0,216,916,920,941,1861,1,0,2,1,3,Gd,8,BuiltIn,2002.0,RFn,2,492,TA,TA,146,91,0,0,0,0,NA,NA,6,2006,Normal,200000,WD
1340,9560,CollgCr,1Story,5,7,1972,1972,TA,TA,Mn,Rec,360,Unf,0,504,864,864,0,864,0,0,1,0,3,TA,5,Attchd,1972.0,RFn,1,288,TA,TA,0,0,0,0,0,0,NA,NA,6,2006,Normal,128500,WD
1341,8294,NAmes,1Story,4,5,1971,1971,TA,TA,No,Unf,0,Unf,0,858,858,872,0,872,0,0,1,0,3,TA,5,Detchd,1974.0,Unf,4,480,TA,TA,0,0,0,0,0,0,NA,GdWo,6,2007,Normal,123000,WD
1342,13695,SawyerW,1Story,6,5,2003,2004,Gd,TA,No,GLQ,814,Unf,0,300,1114,1114,0,1114,1,0,1,0,3,Gd,6,Detchd,2004.0,Unf,2,576,TA,TA,0,78,0,0,0,0,NA,NA,7,2008,Normal,155000,WD
1343,9375,CollgCr,2Story,8,5,2002,2002,Gd,TA,No,Unf,0,Unf,0,1284,1284,1284,885,2169,0,0,2,1,3,Gd,7,Attchd,2002.0,RFn,2,647,TA,TA,192,87,0,0,0,0,NA,NA,8,2007,Normal,228500,WD
1344,7558,Crawfor,1.5Fin,6,6,1928,1950,TA,TA,No,Unf,0,Unf,0,896,896,1172,741,1913,0,0,1,1,3,TA,9,Detchd,1929.0,Unf,2,342,Fa,Fa,0,0,0,0,0,0,NA,NA,3,2009,Normal,177000,WD
1345,11103,CollgCr,2Story,7,5,2006,2006,Gd,TA,No,Unf,0,Unf,0,728,728,728,728,1456,0,0,2,1,3,Gd,8,Attchd,2006.0,Fin,2,440,TA,TA,0,0,0,0,0,0,NA,NA,7,2007,Partial,155835,New
1346,6000,OldTown,1Story,4,4,1920,1950,TA,TA,No,ALQ,250,Unf,0,710,960,960,0,960,0,0,1,0,2,Fa,5,Detchd,1997.0,Unf,1,308,TA,TA,0,0,168,0,0,0,NA,NA,7,2007,Normal,108500,WD
1347,20781,NWAmes,1Story,7,7,1968,2003,TA,TA,No,BLQ,297,Rec,68,1203,1568,2156,0,2156,0,0,2,0,3,TA,9,Attchd,1968.0,RFn,2,508,Gd,TA,0,80,0,290,0,0,NA,NA,6,2006,Normal,262500,WD
1348,15306,Timber,1Story,8,5,2006,2007,Ex,TA,Gd,GLQ,80,Unf,0,1652,1732,1776,0,1776,1,0,2,0,3,Gd,7,Attchd,2006.0,Fin,3,712,TA,TA,0,0,0,0,0,0,NA,NA,5,2007,Partial,283463,New
1349,16196,SawyerW,1Story,7,5,1998,1998,Gd,TA,Gd,GLQ,1443,Unf,0,39,1482,1494,0,1494,1,0,2,0,3,Gd,5,Attchd,1998.0,RFn,2,514,TA,TA,402,25,0,0,0,0,NA,NA,8,2007,Normal,215000,WD
1350,5250,OldTown,2Story,8,5,1872,1987,TA,Fa,No,LwQ,259,Unf,0,425,684,938,1215,2358,0,0,2,0,4,TA,8,NA,NA,NA,0,0,NA,NA,0,54,20,0,0,0,NA,NA,12,2008,Normal,122000,WD
1351,11643,NAmes,2Story,5,5,1969,1969,TA,TA,No,LwQ,500,Unf,0,748,1248,1338,1296,2634,1,1,2,2,6,TA,12,Detchd,1969.0,Unf,4,968,TA,TA,0,0,0,0,0,0,NA,NA,8,2009,Normal,200000,WD
1352,9247,NAmes,2Story,6,6,1962,1962,TA,TA,No,Rec,319,Unf,0,539,858,858,858,1716,0,0,1,1,4,TA,8,Attchd,1962.0,Fin,2,490,TA,TA,0,84,0,0,120,0,NA,NA,3,2008,Normal,171000,WD
1353,6000,BrkSide,1.5Fin,6,9,1937,2000,TA,TA,No,Unf,0,Unf,0,698,698,786,390,1176,0,0,1,0,2,TA,4,Detchd,1999.0,Unf,2,624,TA,TA,210,0,0,0,0,0,NA,NA,7,2009,Normal,134900,WD
1354,14720,NoRidge,1.5Fin,8,5,1995,1996,Gd,TA,Av,GLQ,816,Unf,0,1217,2033,2053,1185,3238,1,0,2,1,4,Gd,9,Attchd,1996.0,Fin,3,666,TA,TA,283,86,0,0,0,0,NA,NA,3,2010,Normal,410000,WD
1355,10316,CollgCr,2Story,7,5,2000,2000,Gd,TA,No,GLQ,735,Unf,0,257,992,992,873,1865,1,0,2,1,3,Gd,7,Attchd,2000.0,RFn,3,839,TA,TA,0,184,0,0,0,0,NA,NA,6,2008,Normal,235000,WD
1356,10192,NWAmes,SLvl,7,6,1968,1992,TA,TA,No,Unf,0,Unf,0,570,570,1222,698,1920,0,0,3,0,4,Gd,8,Attchd,1968.0,RFn,2,487,TA,TA,0,98,0,0,0,0,NA,GdPrv,9,2006,Normal,170000,WD
1357,9477,NAmes,1Story,5,5,1966,1966,TA,TA,No,Rec,340,Unf,0,524,864,892,0,892,0,0,1,0,3,TA,5,Attchd,1966.0,RFn,1,264,TA,TA,0,0,0,0,0,0,NA,GdWo,10,2008,Normal,110000,WD
1358,12537,NAmes,1Story,5,6,1971,2008,TA,TA,No,GLQ,734,Unf,0,344,1078,1078,0,1078,1,0,1,1,3,TA,6,Attchd,1971.0,Fin,2,500,TA,TA,0,0,0,0,0,0,NA,NA,4,2010,Normal,149900,WD
1359,2117,Somerst,2Story,6,5,2000,2000,Gd,TA,No,GLQ,378,Unf,0,378,756,769,804,1573,0,0,2,1,3,Gd,5,Detchd,2000.0,Unf,2,440,TA,TA,0,32,0,0,0,0,NA,NA,6,2010,Normal,177500,WD
1360,16737,NridgHt,1Story,9,5,2004,2005,Ex,TA,Av,GLQ,1447,Unf,0,533,1980,1980,0,1980,1,0,2,0,3,Ex,8,Attchd,2004.0,Fin,3,770,TA,TA,194,45,0,0,0,0,NA,NA,9,2006,Normal,315000,WD
1361,9842,SWISU,2Story,5,6,1921,1998,TA,Fa,No,Unf,0,Unf,0,612,612,990,1611,2601,0,0,3,1,4,TA,8,BuiltIn,1998.0,RFn,2,621,TA,TA,183,0,301,0,0,0,NA,NA,5,2008,Normal,189000,WD
1362,16158,StoneBr,1Story,7,5,2005,2005,Ex,TA,Av,ALQ,1274,Unf,0,256,1530,1530,0,1530,1,0,2,0,3,Gd,7,Attchd,2005.0,Fin,2,430,TA,TA,168,36,0,0,0,0,NA,NA,6,2009,Normal,260000,WD
1363,12513,NAmes,1.5Fin,4,4,1920,2007,TA,Fa,No,Unf,0,Unf,0,715,715,1281,457,1738,0,0,2,0,4,TA,7,Attchd,1920.0,Unf,1,368,TA,TA,55,0,0,0,0,0,NA,NA,6,2009,Normal,104900,WD
1364,8499,Gilbert,2Story,6,5,2006,2007,Gd,TA,No,Unf,0,Unf,0,616,616,616,796,1412,0,0,2,1,3,Gd,6,BuiltIn,2007.0,Fin,2,432,TA,TA,0,36,0,0,0,0,NA,NA,3,2007,Partial,156932,New
1365,3180,Somerst,2Story,7,5,2005,2005,Gd,TA,No,Unf,0,Unf,0,600,600,520,600,1200,0,0,2,1,2,Gd,4,Detchd,2005.0,RFn,2,480,TA,TA,0,166,0,0,0,0,NA,NA,4,2006,Abnorml,144152,WD
1366,7500,Somerst,2Story,7,5,2000,2000,Gd,TA,No,GLQ,533,Unf,0,281,814,814,860,1674,1,0,2,1,3,Gd,7,Attchd,2000.0,RFn,2,663,TA,TA,0,96,0,0,0,0,NA,NA,1,2010,Normal,216000,WD
1367,9179,CollgCr,2Story,7,5,1999,1999,Gd,TA,No,GLQ,633,Unf,0,240,873,882,908,1790,1,0,2,1,3,Gd,7,Attchd,1999.0,RFn,2,588,TA,TA,0,88,0,0,0,0,NA,NA,6,2008,Abnorml,193000,WD
1368,2665,MeadowV,2Story,5,6,1977,1977,TA,TA,No,ALQ,548,Rec,173,36,757,925,550,1475,0,0,2,0,4,TA,6,Attchd,1977.0,RFn,1,336,TA,TA,104,26,0,0,0,0,NA,NA,7,2006,Normal,127000,WD
1369,4435,CollgCr,1Story,6,5,2003,2004,Gd,TA,Av,GLQ,685,Unf,0,163,848,848,0,848,1,0,1,0,1,Gd,4,Attchd,2003.0,Fin,2,420,TA,TA,140,0,0,0,0,0,NA,NA,6,2009,Normal,144000,WD
1370,10635,CollgCr,1Story,8,5,2003,2003,Gd,TA,Av,BLQ,370,GLQ,972,315,1657,1668,0,1668,1,0,2,0,3,Gd,8,Attchd,2003.0,Fin,2,502,TA,TA,0,262,0,0,0,0,NA,NA,5,2010,Normal,232000,WD
1371,5400,OldTown,1.5Fin,4,6,1920,1950,TA,TA,No,ALQ,315,Rec,105,420,840,840,534,1374,0,0,1,0,2,TA,6,Detchd,1967.0,Fin,1,338,TA,TA,0,0,198,0,0,0,NA,NA,10,2009,Normal,105000,WD
1372,9600,NAmes,SLvl,6,6,1955,1996,TA,TA,Av,BLQ,831,Unf,0,161,992,1661,0,1661,1,0,1,0,3,Gd,8,BuiltIn,1955.0,RFn,1,377,TA,TA,0,28,0,0,178,0,NA,MnPrv,10,2008,Normal,165500,WD
1373,9750,CollgCr,2Story,7,6,1998,1998,Gd,TA,Av,GLQ,975,Unf,0,133,1108,1108,989,2097,1,0,2,1,3,Gd,8,Detchd,1998.0,RFn,2,583,TA,TA,253,170,0,0,0,0,NA,NA,6,2006,Normal,274300,WD
1374,11400,NoRidge,1Story,10,5,2001,2002,Ex,TA,Gd,GLQ,1282,Unf,0,1351,2633,2633,0,2633,1,0,2,1,2,Ex,8,Attchd,2001.0,RFn,3,804,TA,TA,314,140,0,0,0,0,NA,NA,3,2007,Normal,466500,WD
1375,10625,Somerst,2Story,7,5,2005,2005,Gd,TA,No,Unf,0,Unf,0,1026,1026,1026,932,1958,0,0,2,1,3,Gd,9,Attchd,2005.0,Fin,3,936,TA,TA,154,210,0,0,0,0,NA,NA,7,2008,Normal,250000,WD
1376,10991,Timber,1Story,8,5,2007,2007,Gd,TA,Gd,Unf,0,Unf,0,1571,1571,1571,0,1571,0,0,2,0,3,Gd,7,Attchd,2007.0,Fin,3,722,TA,TA,100,36,0,0,0,0,NA,NA,12,2007,Partial,239000,New
1377,6292,SWISU,1Story,6,5,1930,1950,Gd,TA,Mn,Rec,384,Unf,0,384,768,790,0,790,0,0,1,0,2,TA,4,Detchd,1925.0,Unf,1,160,Fa,TA,0,141,0,0,0,0,NA,NA,4,2008,Normal,91000,WD
1378,10998,Edwards,1.5Fin,5,5,1941,1960,TA,TA,No,LwQ,408,BLQ,420,156,984,984,620,1604,0,0,2,0,3,TA,6,Detchd,1977.0,Unf,2,660,TA,TA,0,68,0,0,0,0,NA,NA,7,2009,Normal,117000,WD
1379,1953,BrDale,2Story,6,5,1973,1973,TA,Fa,No,BLQ,309,Unf,0,174,483,483,504,987,0,0,1,1,2,TA,5,Detchd,1973.0,Unf,1,264,TA,TA,72,0,0,0,0,0,NA,NA,6,2006,Normal,83000,WD
1380,9735,Timber,SLvl,5,5,2006,2007,Gd,TA,No,Unf,0,Unf,0,384,384,754,640,1394,0,0,2,1,3,Gd,7,BuiltIn,2007.0,Fin,2,400,TA,TA,100,0,0,0,0,0,NA,NA,5,2008,Normal,167500,WD
1381,8212,Edwards,1Story,3,3,1914,1950,TA,Fa,No,Rec,203,Unf,0,661,864,864,0,864,1,0,1,0,2,TA,5,Detchd,1938.0,Unf,1,200,TA,Fa,0,0,96,0,0,0,NA,NA,6,2010,Normal,58500,WD
1382,12925,NAmes,1Story,6,7,1970,1970,TA,TA,Mn,BLQ,865,Unf,0,340,1205,2117,0,2117,0,0,2,1,4,TA,7,Attchd,1970.0,Fin,2,550,TA,TA,0,42,0,0,0,0,NA,NA,5,2008,Normal,237500,WD
1383,7200,OldTown,2Story,7,7,1920,1950,Fa,TA,No,Unf,0,Unf,0,596,596,998,764,1762,1,0,1,1,4,Gd,8,Detchd,1989.0,Unf,2,576,TA,TA,36,0,221,0,0,0,NA,NA,10,2006,Normal,157000,WD
1384,25339,Sawyer,1Story,5,7,1918,2007,TA,TA,No,Unf,0,Unf,0,816,816,1416,0,1416,0,0,2,0,3,Gd,7,Attchd,2007.0,Unf,2,576,TA,TA,0,0,112,0,0,0,NA,NA,8,2007,Normal,112000,WD
1385,9060,Edwards,1.5Fin,6,5,1939,1950,TA,TA,Mn,Rec,204,Unf,0,356,560,698,560,1258,0,0,1,0,2,TA,6,Detchd,1939.0,Unf,1,280,TA,TA,0,0,0,0,0,0,NA,MnPrv,10,2009,Normal,105000,WD
1386,5436,IDOTRR,1.5Fin,4,8,1922,2007,TA,TA,No,BLQ,735,Unf,0,61,796,796,358,1154,1,0,1,0,3,Gd,7,Detchd,1922.0,Unf,1,240,TA,TA,0,96,0,0,0,0,NA,MnPrv,5,2010,Normal,125500,WD
1387,16692,NWAmes,2Story,7,5,1978,1978,Gd,TA,No,BLQ,790,LwQ,469,133,1392,1392,1392,2784,1,0,3,1,5,Gd,12,Attchd,1978.0,RFn,2,564,TA,TA,0,112,0,0,440,519,Fa,MnPrv,7,2006,Normal,250000,WD
1388,8520,OldTown,1.5Fin,6,7,1916,1950,TA,TA,No,Rec,168,LwQ,546,0,714,1664,862,2526,0,0,2,0,5,Gd,10,Detchd,1916.0,Unf,1,216,TA,TA,88,15,0,0,0,0,NA,GdWo,8,2007,Family,136000,CWD
1389,14892,Gilbert,1Story,9,5,2006,2007,Ex,TA,Gd,GLQ,1320,Unf,0,426,1746,1746,0,1746,1,0,2,0,3,Ex,7,Attchd,2006.0,Fin,3,758,TA,TA,201,39,0,0,0,0,NA,NA,10,2009,Normal,377500,WD
1390,6000,BrkSide,1.5Fin,6,6,1941,1950,TA,Gd,No,ALQ,375,Unf,0,360,735,869,349,1218,0,1,1,0,3,TA,6,Detchd,2003.0,Unf,2,440,TA,TA,0,0,0,0,0,0,NA,NA,3,2007,Normal,131000,WD
1391,9100,CollgCr,1Story,7,5,2000,2000,Gd,TA,Av,GLQ,1400,Unf,0,125,1525,1525,0,1525,1,0,2,0,3,Gd,6,Attchd,2000.0,RFn,2,541,TA,TA,219,36,0,0,0,0,NA,NA,9,2006,Normal,235000,WD
1392,8944,NAmes,1Story,5,5,1967,1967,TA,TA,No,Unf,0,Unf,0,1584,1584,1584,0,1584,0,0,2,0,4,TA,8,Detchd,1967.0,Unf,3,792,TA,TA,0,152,0,0,0,0,NA,NA,4,2009,Normal,124000,WD
